hand,height,player,age,ace,df,bpSaved
R,175.0,102519 - Marcio Carlsson,21 ~ 25,1.9090909090909092,2.727272727272727,0.5963636363636363
R,180.0,102520 - Olivier Malcor,21 ~ 25,3.0,3.5,0.45999999999999996
R,180.0,102520 - Olivier Malcor,26 ~ 30,2.0,3.0,0.59
R,188.0,102521 - Hendrik Dreekmann,- 20,4.346153846153846,4.846153846153846,0.5334615384615385
R,188.0,102521 - Hendrik Dreekmann,21 ~ 25,5.541353383458647,4.62406015037594,0.5654887218045113
R,188.0,102521 - Hendrik Dreekmann,26 ~ 30,7.0,6.0,0.69
R,175.0,102522 - Fabio Maggi,21 ~ 25,0.5,1.5,0.3333333333333333
R,173.0,102524 - Neville Godwin,- 20,4.0,4.8,0.708
R,173.0,102524 - Neville Godwin,21 ~ 25,5.90566037735849,5.056603773584905,0.5688679245283019
R,173.0,102524 - Neville Godwin,26 ~ 30,4.238095238095238,6.0,0.5757142857142857
R,178.0,102529 - Thomas Shimada,- 20,1.5,3.5,0.335
R,178.0,102529 - Thomas Shimada,21 ~ 25,4.0,2.0,0.56
R,178.0,102529 - Thomas Shimada,26 ~ 30,3.5,3.5,0.48
R,190.0,102533 - Jens Knippschild,- 20,1.0,3.0,0.17
R,190.0,102533 - Jens Knippschild,21 ~ 25,7.6419753086419755,3.9012345679012346,0.558395061728395
R,190.0,102533 - Jens Knippschild,26 ~ 30,6.107142857142857,3.607142857142857,0.5446428571428572
R,183.0,102536 - James Greenhalgh,- 20,4.166666666666667,3.0,0.5633333333333334
R,183.0,102536 - James Greenhalgh,21 ~ 25,2.0,4.0,0.5
R,185.0,102538 - Tuomas Ketola,21 ~ 25,4.12,2.92,0.47559999999999997
R,185.0,102538 - Tuomas Ketola,26 ~ 30,7.461538461538462,5.3076923076923075,0.5692307692307692
R,188.0,102539 - Bohdan Ulihrach,- 20,2.4411764705882355,3.764705882352941,0.5691176470588236
R,188.0,102539 - Bohdan Ulihrach,21 ~ 25,3.350210970464135,3.8059071729957807,0.5416877637130801
R,188.0,102539 - Bohdan Ulihrach,26 ~ 30,3.23972602739726,3.4726027397260273,0.5483561643835616
R,188.0,102539 - Bohdan Ulihrach,31 ~ 35,10.0,7.0,0.56
R,175.0,102548 - Juan Antonio Marin,21 ~ 25,1.7906976744186047,3.0697674418604652,0.5179069767441861
R,175.0,102548 - Juan Antonio Marin,26 ~ 30,2.27027027027027,1.4324324324324325,0.47270270270270265
R,175.0,102548 - Juan Antonio Marin,31 ~ 35,2.875,1.125,0.405625
R,175.0,102554 - Diego Moyano,21 ~ 25,4.0,5.0,0.5
R,175.0,102554 - Diego Moyano,26 ~ 30,3.5,3.5,0.44
L,190.0,102556 - Claude Ngoran,- 20,1.0,3.0,0.7
L,175.0,102558 - Eric Taino,21 ~ 25,3.0,1.2857142857142858,0.41428571428571426
L,175.0,102558 - Eric Taino,26 ~ 30,5.8,3.35,0.515
R,190.0,102562 - Jiri Novak,- 20,2.1,2.5,0.488
R,190.0,102562 - Jiri Novak,21 ~ 25,3.6622222222222223,2.2933333333333334,0.5578222222222222
R,190.0,102562 - Jiri Novak,26 ~ 30,4.254416961130742,2.070671378091873,0.5533568904593641
R,190.0,102562 - Jiri Novak,31 ~ 35,5.68,1.84,0.5624
R,180.0,102563 - Thomas Johansson,- 20,5.333333333333333,3.5,0.6983333333333334
R,180.0,102563 - Thomas Johansson,21 ~ 25,7.829268292682927,3.361788617886179,0.5427642276422765
R,180.0,102563 - Thomas Johansson,26 ~ 30,8.935344827586206,2.4224137931034484,0.5444396551724139
R,180.0,102563 - Thomas Johansson,31 ~ 35,8.742268041237113,2.7628865979381443,0.5752577319587628
R,188.0,102565 - Alexander Waske,26 ~ 30,10.784313725490197,4.647058823529412,0.5556862745098039
R,188.0,102565 - Alexander Waske,31 ~ 35,10.371428571428572,4.6571428571428575,0.5760000000000001
R,183.0,102567 - George Bastl,21 ~ 25,4.285714285714286,3.238095238095238,0.5595238095238095
R,183.0,102567 - George Bastl,26 ~ 30,5.616666666666666,2.716666666666667,0.5548333333333333
R,183.0,102567 - George Bastl,31 ~ 35,6.5,3.125,0.5016666666666666
R,190.0,102571 - Gregory Carraz,21 ~ 25,5.166666666666667,5.833333333333333,0.455
R,190.0,102571 - Gregory Carraz,26 ~ 30,11.68421052631579,6.894736842105263,0.6051315789473685
R,190.0,102571 - Gregory Carraz,31 ~ 35,18.0,9.0,0.5
R,188.0,102572 - Igor Gaudi,- 20,4.0,3.0,0.25
R,188.0,102572 - Igor Gaudi,21 ~ 25,3.0,6.5,0.395
R,193.0,102574 - Gabriel Trifu,21 ~ 25,4.142857142857143,4.285714285714286,0.5642857142857143
R,193.0,102574 - Gabriel Trifu,26 ~ 30,7.0,5.8,0.454
R,193.0,102578 - Fredrik Bergh,21 ~ 25,4.0,3.5,0.5
R,180.0,102585 - Sebastian Prieto,21 ~ 25,3.4166666666666665,3.25,0.4966666666666666
R,180.0,102585 - Sebastian Prieto,26 ~ 30,2.3333333333333335,1.6666666666666667,0.6466666666666666
R,196.0,102588 - Lars Rehmann,- 20,5.258064516129032,4.225806451612903,0.5506451612903226
R,196.0,102588 - Lars Rehmann,21 ~ 25,4.75,2.25,0.37250000000000005
R,183.0,102600 - David Miketa,- 20,1.0,11.0,0.2
R,183.0,102600 - David Miketa,21 ~ 25,1.5,9.5,0.445
R,190.0,102607 - Juan Balcells,21 ~ 25,5.916666666666667,2.25,0.7458333333333332
R,190.0,102607 - Juan Balcells,26 ~ 30,5.0,2.1551724137931036,0.5287931034482758
R,180.0,102610 - Albert Costa,- 20,1.6708860759493671,2.151898734177215,0.5727848101265822
R,180.0,102610 - Albert Costa,21 ~ 25,3.3859060402684564,2.0939597315436242,0.5388590604026845
R,180.0,102610 - Albert Costa,26 ~ 30,4.446078431372549,2.0098039215686274,0.5416176470588235
R,180.0,102610 - Albert Costa,31 ~ 35,2.0,2.5,0.40249999999999997
R,175.0,102614 - Victor Sendin,21 ~ 25,0.0,2.3333333333333335,0.3566666666666667
R,185.0,102615 - Dennis Van Scheppingen,- 20,4.0,7.0,0.5
R,185.0,102615 - Dennis Van Scheppingen,21 ~ 25,3.634920634920635,4.063492063492063,0.5384126984126985
R,185.0,102615 - Dennis Van Scheppingen,26 ~ 30,3.864864864864865,4.216216216216216,0.5418918918918919
R,185.0,102615 - Dennis Van Scheppingen,31 ~ 35,4.0,1.0,0.3
R,180.0,102617 - Kim Tiilikainen,21 ~ 25,0.0,3.6666666666666665,0.39666666666666667
R,180.0,102617 - Kim Tiilikainen,26 ~ 30,0.0,3.0,0.45
R,180.0,102623 - Thomas Larsen,21 ~ 25,3.75,2.5,0.525
R,188.0,102624 - Andrew Painter,- 20,11.0,17.0,0.46
R,170.0,102629 - Oscar Burrieza,21 ~ 25,2.263157894736842,4.947368421052632,0.4863157894736843
R,170.0,102629 - Oscar Burrieza,26 ~ 30,6.0,6.0,0.5
R,190.0,102642 - Cyril Saulnier,21 ~ 25,6.178571428571429,3.25,0.49142857142857144
R,190.0,102642 - Cyril Saulnier,26 ~ 30,7.699300699300699,3.174825174825175,0.5574825174825174
R,190.0,102642 - Cyril Saulnier,31 ~ 35,6.0,2.142857142857143,0.6185714285714285
L,183.0,102644 - Franco Squillari,- 20,3.5,5.0,0.41
L,183.0,102644 - Franco Squillari,21 ~ 25,3.532544378698225,5.005917159763314,0.5364497041420118
L,183.0,102644 - Franco Squillari,26 ~ 30,3.7851239669421486,4.371900826446281,0.546198347107438
R,178.0,102650 - Roberto Carretero,- 20,1.0526315789473684,3.210526315789474,0.4205263157894737
R,178.0,102650 - Roberto Carretero,21 ~ 25,1.4318181818181819,4.181818181818182,0.5102272727272728
R,178.0,102650 - Roberto Carretero,26 ~ 30,1.0,5.0,0.73
L,183.0,102652 - Christian Vinck,- 20,3.0,4.0,0.41000000000000003
L,183.0,102652 - Christian Vinck,21 ~ 25,3.1020408163265305,3.510204081632653,0.5793877551020408
L,183.0,102652 - Christian Vinck,26 ~ 30,3.1538461538461537,2.769230769230769,0.5223076923076924
R,183.0,102654 - Steven Downs,- 20,3.25,4.25,0.515
R,183.0,102654 - Steven Downs,21 ~ 25,5.0,1.5,0.53
R,175.0,102655 - Jimy Szymanski,21 ~ 25,2.9,3.9,0.534
R,193.0,102664 - Petr Pala,21 ~ 25,1.0,4.0,0.58
L,175.0,102667 - Satoshi Iwabuchi,- 20,1.0,2.5,0.385
L,175.0,102667 - Satoshi Iwabuchi,21 ~ 25,1.75,2.75,0.5375
L,175.0,102667 - Satoshi Iwabuchi,26 ~ 30,2.0,2.0,0.5275000000000001
L,175.0,102667 - Satoshi Iwabuchi,31 ~ 35,2.142857142857143,2.0,0.6128571428571429
L,188.0,102669 - Noam Behr,- 20,6.75,5.25,0.6425
L,188.0,102669 - Noam Behr,21 ~ 25,3.5,5.0,0.56
L,188.0,102669 - Noam Behr,26 ~ 30,4.0,3.7142857142857144,0.48
R,185.0,102687 - Herbert Wiltschnig,- 20,2.2222222222222223,2.3333333333333335,0.4822222222222222
R,185.0,102687 - Herbert Wiltschnig,21 ~ 25,0.5714285714285714,2.0,0.4228571428571429
R,185.0,102687 - Herbert Wiltschnig,26 ~ 30,1.0,2.0,0.38
R,180.0,102689 - Martin Spottl,21 ~ 25,6.4,2.6,0.42000000000000004
R,183.0,102694 - Lars Burgsmuller,- 20,4.083333333333333,4.5,0.5141666666666668
R,183.0,102694 - Lars Burgsmuller,21 ~ 25,3.2941176470588234,3.338235294117647,0.5619117647058823
R,183.0,102694 - Lars Burgsmuller,26 ~ 30,4.177304964539007,3.765957446808511,0.5324113475177304
R,183.0,102694 - Lars Burgsmuller,31 ~ 35,4.0,4.555555555555555,0.5422222222222222
L,175.0,102701 - Marcelo Rios,- 20,3.639344262295082,2.278688524590164,0.5323770491803278
L,175.0,102701 - Marcelo Rios,21 ~ 25,4.918644067796611,3.111864406779661,0.5390169491525424
L,175.0,102701 - Marcelo Rios,26 ~ 30,5.650602409638554,2.6144578313253013,0.5968674698795181
R,180.0,102703 - Hyung Taik Lee,- 20,0.0,3.0,0.405
R,180.0,102703 - Hyung Taik Lee,21 ~ 25,3.2857142857142856,3.0714285714285716,0.5535714285714286
R,180.0,102703 - Hyung Taik Lee,26 ~ 30,3.687074829931973,2.108843537414966,0.5433333333333333
R,180.0,102703 - Hyung Taik Lee,31 ~ 35,2.9634146341463414,1.7804878048780488,0.5165853658536586
R,183.0,102715 - Ignacio Hirigoyen,21 ~ 25,8.0,4.0,0.7
R,183.0,102715 - Ignacio Hirigoyen,26 ~ 30,2.5,3.0,0.165
R,180.0,102716 - Maxime Huard,- 20,1.6666666666666667,2.6666666666666665,0.7000000000000001
R,178.0,102720 - Tomas Zib,21 ~ 25,3.264705882352941,2.1176470588235294,0.5176470588235296
R,178.0,102720 - Tomas Zib,26 ~ 30,3.7176470588235295,1.9176470588235295,0.49776470588235294
R,178.0,102720 - Tomas Zib,31 ~ 35,3.8,2.0,0.567
R,183.0,102722 - Attila Savolt,21 ~ 25,3.7222222222222223,4.0,0.5188888888888888
R,183.0,102722 - Attila Savolt,26 ~ 30,5.365384615384615,4.269230769230769,0.5071153846153847
R,180.0,102723 - Eduardo Medica,21 ~ 25,1.6666666666666667,4.166666666666667,0.49333333333333335
R,188.0,102730 - Ivo Heuberger,21 ~ 25,6.575757575757576,4.606060606060606,0.5800000000000001
R,188.0,102730 - Ivo Heuberger,26 ~ 30,6.737704918032787,2.9836065573770494,0.5521311475409836
R,175.0,102734 - Lior Mor,21 ~ 25,0.5,1.0,0.39
R,185.0,102738 - Stefano Tarallo,21 ~ 25,3.0,5.5,0.675
R,178.0,102743 - Ben Ellwood,- 20,6.0,5.5,0.5800000000000001
R,178.0,102743 - Ben Ellwood,21 ~ 25,5.555555555555555,4.0,0.5855555555555555
R,178.0,102743 - Ben Ellwood,26 ~ 30,1.0,10.0,0.0
R,175.0,102751 - Todd Perry,21 ~ 25,2.0,3.0,0.57
R,178.0,102753 - Wolfgang Schranz,- 20,2.857142857142857,2.142857142857143,0.6157142857142858
R,178.0,102753 - Wolfgang Schranz,21 ~ 25,5.3076923076923075,4.230769230769231,0.54
R,185.0,102765 - Nicolas Escude,- 20,0.5,2.5,0.53
R,185.0,102765 - Nicolas Escude,21 ~ 25,6.426136363636363,3.397727272727273,0.5571590909090909
R,185.0,102765 - Nicolas Escude,26 ~ 30,7.879518072289157,3.7590361445783134,0.569277108433735
R,180.0,102768 - Federico Browne,- 20,5.0,5.0,0.5
R,180.0,102768 - Federico Browne,21 ~ 25,3.8461538461538463,2.0,0.6153846153846153
R,180.0,102768 - Federico Browne,26 ~ 30,3.3636363636363638,3.090909090909091,0.3836363636363637
R,185.0,102770 - John Van Lottum,- 20,3.5,1.0,0.44
R,185.0,102770 - John Van Lottum,21 ~ 25,3.673469387755102,3.204081632653061,0.5805102040816327
R,185.0,102770 - John Van Lottum,26 ~ 30,3.8085106382978724,3.6595744680851063,0.5593617021276597
R,180.0,102776 - Andrew Ilie,- 20,2.875,4.5,0.6587500000000001
R,180.0,102776 - Andrew Ilie,21 ~ 25,5.057803468208093,3.260115606936416,0.5595953757225434
R,180.0,102776 - Andrew Ilie,26 ~ 30,3.7777777777777777,4.0,0.3966666666666667
R,190.0,102780 - Frederic Niemeyer,21 ~ 25,11.8,8.2,0.438
R,190.0,102780 - Frederic Niemeyer,26 ~ 30,14.76923076923077,7.461538461538462,0.6346153846153846
R,190.0,102780 - Frederic Niemeyer,31 ~ 35,6.6,3.4,0.538
R,180.0,102783 - Rainer Schuettler,- 20,2.0,5.0,0.64
R,180.0,102783 - Rainer Schuettler,21 ~ 25,2.9337016574585637,3.3646408839779007,0.5360220994475139
R,180.0,102783 - Rainer Schuettler,26 ~ 30,3.6739130434782608,3.079710144927536,0.5183333333333333
R,180.0,102783 - Rainer Schuettler,31 ~ 35,3.45578231292517,2.816326530612245,0.5580952380952381
R,188.0,102785 - Glenn Weiner,- 20,9.0,10.0,0.75
R,188.0,102785 - Glenn Weiner,21 ~ 25,9.285714285714286,5.5,0.525
R,188.0,102785 - Glenn Weiner,26 ~ 30,8.043478260869565,4.521739130434782,0.45173913043478253
R,198.0,102788 - Jan Vacek,21 ~ 25,3.7857142857142856,3.4285714285714284,0.4328571428571429
R,198.0,102788 - Jan Vacek,26 ~ 30,4.656716417910448,3.3582089552238807,0.5235820895522388
R,198.0,102788 - Jan Vacek,31 ~ 35,3.75,2.5,0.48
R,188.0,102789 - Jay Gooding,26 ~ 30,2.0,0.0,0.43
R,190.0,102791 - Bobby Kokavec,- 20,2.0,3.0,0.33
R,190.0,102791 - Bobby Kokavec,21 ~ 25,4.75,6.25,0.715
R,185.0,102795 - Scott Humphries,- 20,6.714285714285714,5.857142857142857,0.36
R,185.0,102795 - Scott Humphries,21 ~ 25,5.333333333333333,3.0,0.5316666666666666
R,188.0,102796 - Magnus Norman,- 20,5.857142857142857,1.8571428571428572,0.5585714285714285
R,188.0,102796 - Magnus Norman,21 ~ 25,6.644827586206897,2.7448275862068967,0.5885862068965517
R,188.0,102796 - Magnus Norman,26 ~ 30,5.96,2.42,0.524
R,190.0,102800 - Nenad Zimonjic,21 ~ 25,8.2,5.4,0.589
R,190.0,102800 - Nenad Zimonjic,26 ~ 30,9.1,4.3,0.446
R,190.0,102800 - Nenad Zimonjic,31 ~ 35,8.0,2.0,0.67
R,185.0,102809 - Axel Pretzsch,21 ~ 25,4.857142857142857,4.75,0.5914285714285715
R,185.0,102809 - Axel Pretzsch,26 ~ 30,2.375,4.375,0.5137499999999999
R,190.0,102811 - Dusan Vemic,21 ~ 25,4.75,5.0,0.54
R,190.0,102811 - Dusan Vemic,26 ~ 30,7.2,3.3,0.642
R,190.0,102811 - Dusan Vemic,31 ~ 35,10.25,4.75,0.52375
R,188.0,102817 - Edwin Kempes,21 ~ 25,5.04,3.24,0.5792
R,188.0,102817 - Edwin Kempes,26 ~ 30,9.0,8.0,0.67
R,173.0,102821 - Cecil Mamiit,- 20,3.0,3.5,0.5216666666666666
R,173.0,102821 - Cecil Mamiit,21 ~ 25,3.2857142857142856,2.8214285714285716,0.49535714285714283
R,173.0,102821 - Cecil Mamiit,26 ~ 30,2.7674418604651163,2.86046511627907,0.5488372093023256
R,173.0,102821 - Cecil Mamiit,31 ~ 35,5.5,2.0,0.615
R,173.0,102831 - Jacobo Diaz,- 20,0.7142857142857143,2.4285714285714284,0.5800000000000001
R,173.0,102831 - Jacobo Diaz,21 ~ 25,2.3,3.0,0.5329999999999999
R,173.0,102831 - Jacobo Diaz,26 ~ 30,5.166666666666667,4.0,0.5383333333333333
R,178.0,102834 - Paul Goldstein,- 20,2.5,2.0,0.6100000000000001
R,178.0,102834 - Paul Goldstein,21 ~ 25,2.3333333333333335,2.369047619047619,0.5528571428571428
R,178.0,102834 - Paul Goldstein,26 ~ 30,2.4886363636363638,2.9318181818181817,0.5440909090909091
R,178.0,102834 - Paul Goldstein,31 ~ 35,1.8181818181818181,3.8181818181818183,0.6127272727272728
R,180.0,102835 - Luke Milligan,- 20,7.333333333333333,7.0,0.6233333333333334
R,180.0,102835 - Luke Milligan,21 ~ 25,4.0,4.5,0.4916666666666667
R,190.0,102836 - Rogier Wassen,- 20,4.333333333333333,3.3333333333333335,0.49666666666666665
R,190.0,102836 - Rogier Wassen,21 ~ 25,2.8,4.7,0.48600000000000004
R,190.0,102836 - Rogier Wassen,26 ~ 30,3.75,2.75,0.47000000000000003
R,188.0,102839 - Nicolas Lapentti,- 20,4.4,3.257142857142857,0.48799999999999993
R,188.0,102839 - Nicolas Lapentti,21 ~ 25,5.401515151515151,3.132575757575758,0.5853787878787878
R,188.0,102839 - Nicolas Lapentti,26 ~ 30,4.735099337748345,2.0728476821192054,0.523907284768212
R,188.0,102839 - Nicolas Lapentti,31 ~ 35,3.8533333333333335,2.2533333333333334,0.5156000000000001
R,178.0,102843 - Suwandi Suwandi,- 20,3.25,1.75,0.625
R,190.0,102845 - Carlos Moya,- 20,3.088235294117647,1.803921568627451,0.5461764705882353
R,190.0,102845 - Carlos Moya,21 ~ 25,4.989399293286219,2.568904593639576,0.5709893992932862
R,190.0,102845 - Carlos Moya,26 ~ 30,6.003194888178914,2.6613418530351436,0.5959744408945686
R,190.0,102845 - Carlos Moya,31 ~ 35,5.3428571428571425,2.7714285714285714,0.5345714285714286
R,180.0,102851 - Giorgio Galimberti,- 20,2.0,3.5,0.625
R,180.0,102851 - Giorgio Galimberti,21 ~ 25,3.6666666666666665,4.666666666666667,0.49333333333333335
R,180.0,102851 - Giorgio Galimberti,26 ~ 30,2.388888888888889,4.555555555555555,0.5366666666666666
R,193.0,102854 - Sjeng Schalken,- 20,4.51063829787234,4.5638297872340425,0.5753191489361703
R,193.0,102854 - Sjeng Schalken,21 ~ 25,4.201520912547529,3.806083650190114,0.5400760456273765
R,193.0,102854 - Sjeng Schalken,26 ~ 30,2.8376623376623376,2.2987012987012987,0.5281818181818182
R,188.0,102855 - Jack Brasington,21 ~ 25,8.0,13.0,0.6533333333333333
R,188.0,102855 - Jack Brasington,26 ~ 30,3.5714285714285716,7.714285714285714,0.4785714285714286
R,190.0,102856 - Gustavo Kuerten,- 20,6.53125,2.8125,0.510625
R,190.0,102856 - Gustavo Kuerten,21 ~ 25,8.852459016393443,2.5737704918032787,0.5791475409836065
R,190.0,102856 - Gustavo Kuerten,26 ~ 30,8.467625899280575,2.2446043165467624,0.5358273381294965
R,190.0,102856 - Gustavo Kuerten,31 ~ 35,3.5,2.75,0.47000000000000003
R,183.0,102860 - Agustin Calleri,21 ~ 25,7.867924528301887,2.943396226415094,0.5439622641509434
R,183.0,102860 - Agustin Calleri,26 ~ 30,6.733031674208145,3.4434389140271495,0.5593665158371041
R,183.0,102860 - Agustin Calleri,31 ~ 35,7.64367816091954,3.793103448275862,0.5319540229885058
R,175.0,102862 - Allen Belobrajdic,21 ~ 25,1.0,1.6666666666666667,0.4566666666666667
R,175.0,102863 - Takao Suzuki,- 20,3.8333333333333335,1.5,0.6649999999999999
R,175.0,102863 - Takao Suzuki,21 ~ 25,7.428571428571429,2.8095238095238093,0.570952380952381
R,175.0,102863 - Takao Suzuki,26 ~ 30,10.4,2.72,0.6888
R,175.0,102863 - Takao Suzuki,31 ~ 35,10.4,2.6,0.512
R,193.0,102864 - Frank Moser,26 ~ 30,6.0,6.0,0.5
R,173.0,102869 - Galo Blanco,- 20,2.7804878048780486,2.8536585365853657,0.535609756097561
R,173.0,102869 - Galo Blanco,21 ~ 25,5.03954802259887,3.1016949152542375,0.5510169491525424
R,173.0,102869 - Galo Blanco,26 ~ 30,4.090909090909091,2.8363636363636364,0.5083636363636364
R,180.0,102872 - James Sekulov,- 20,0.5,2.0,0.35750000000000004
R,180.0,102872 - James Sekulov,21 ~ 25,2.5294117647058822,3.764705882352941,0.5141176470588237
R,188.0,102875 - Luke Smith,21 ~ 25,5.142857142857143,5.428571428571429,0.3785714285714286
R,201.0,102880 - Alexander Popp,21 ~ 25,4.515151515151516,5.515151515151516,0.5624242424242424
R,201.0,102880 - Alexander Popp,26 ~ 30,4.36,4.613333333333333,0.5729333333333334
R,183.0,102881 - David Skoch,- 20,1.2142857142857142,2.2142857142857144,0.48357142857142854
R,183.0,102881 - David Skoch,31 ~ 35,3.0,1.0,0.4
R,196.0,102882 - Mark Philippoussis,- 20,13.092436974789916,5.546218487394958,0.5727731092436974
R,196.0,102882 - Mark Philippoussis,21 ~ 25,14.467661691542288,4.786069651741293,0.5923383084577114
R,196.0,102882 - Mark Philippoussis,26 ~ 30,14.260162601626016,5.3983739837398375,0.5728455284552845
R,193.0,102886 - Frantisek Cermak,26 ~ 30,3.6,3.05,0.48650000000000004
R,193.0,102886 - Frantisek Cermak,31 ~ 35,1.5,6.0,0.525
R,185.0,102887 - Ramon Delgado,- 20,4.571428571428571,3.142857142857143,0.5285714285714286
R,185.0,102887 - Ramon Delgado,21 ~ 25,7.219047619047619,3.0285714285714285,0.4979047619047619
R,185.0,102887 - Ramon Delgado,26 ~ 30,5.2682926829268295,3.2439024390243905,0.5082926829268293
R,185.0,102887 - Ramon Delgado,31 ~ 35,6.4,1.4,0.502
R,183.0,102903 - Eyal Erlich,- 20,2.0,4.285714285714286,0.41428571428571426
R,183.0,102903 - Eyal Erlich,21 ~ 25,5.0,3.0,0.635
R,183.0,102904 - Leos Friedl,21 ~ 25,3.0,3.6,0.376
R,183.0,102904 - Leos Friedl,26 ~ 30,4.333333333333333,3.6666666666666665,0.44999999999999996
L,175.0,102905 - Stefan Koubek,- 20,1.625,3.0,0.42875
L,175.0,102905 - Stefan Koubek,21 ~ 25,3.5248618784530388,3.2320441988950277,0.5271823204419889
L,175.0,102905 - Stefan Koubek,26 ~ 30,3.5170454545454546,3.102272727272727,0.542784090909091
L,175.0,102905 - Stefan Koubek,31 ~ 35,4.3061224489795915,2.979591836734694,0.480204081632653
R,180.0,102910 - Salvador Navarro,- 20,3.0,6.0,0.5
R,180.0,102910 - Salvador Navarro,21 ~ 25,1.5,1.8333333333333333,0.4166666666666667
R,180.0,102910 - Salvador Navarro,26 ~ 30,2.6666666666666665,1.6666666666666667,0.3933333333333333
R,178.0,102911 - Andrei Stoliarov,- 20,6.0,6.0,0.25
R,178.0,102911 - Andrei Stoliarov,21 ~ 25,5.056338028169014,4.295774647887324,0.5153521126760564
R,178.0,102911 - Andrei Stoliarov,26 ~ 30,4.470588235294118,2.9411764705882355,0.5305882352941176
R,190.0,102921 - Ota Fukarek,21 ~ 25,4.75,3.4166666666666665,0.5941666666666666
R,190.0,102921 - Ota Fukarek,26 ~ 30,4.0,5.0,0.25
R,196.0,102925 - Justin Gimelstob,- 20,5.377777777777778,5.044444444444444,0.48400000000000004
R,196.0,102925 - Justin Gimelstob,21 ~ 25,6.6171875,4.40625,0.5475000000000001
R,196.0,102925 - Justin Gimelstob,26 ~ 30,7.706521739130435,4.206521739130435,0.5790217391304348
R,196.0,102925 - Justin Gimelstob,31 ~ 35,2.0,2.5,0.24
R,180.0,102929 - Ryan Wolters,- 20,2.0,2.5,0.44
R,185.0,102934 - Nicolas Coutelot,21 ~ 25,2.9565217391304346,3.5217391304347827,0.6121739130434782
R,185.0,102934 - Nicolas Coutelot,26 ~ 30,5.142857142857143,4.0,0.4985714285714286
R,190.0,102939 - Jean Baptiste Perlant,21 ~ 25,9.0,3.0,0.35
R,175.0,102944 - Stefano Cobolli,21 ~ 25,0.0,2.0,0.43000000000000005
R,188.0,102945 - Luke Bourgeois,26 ~ 30,13.5,7.5,0.835
R,180.0,102950 - Fernando Vicente,- 20,1.0952380952380953,2.1904761904761907,0.4990476190476191
R,180.0,102950 - Fernando Vicente,21 ~ 25,2.809322033898305,3.1271186440677967,0.5277966101694915
R,180.0,102950 - Fernando Vicente,26 ~ 30,3.898989898989899,2.191919191919192,0.5745454545454545
R,180.0,102950 - Fernando Vicente,31 ~ 35,0.5,1.5,0.32
R,180.0,102957 - Vadim Kutsenko,21 ~ 25,3.75,5.625,0.50875
R,180.0,102957 - Vadim Kutsenko,26 ~ 30,2.75,4.5,0.5
R,178.0,102959 - Marko Tkalec,21 ~ 25,7.0,3.0,0.38
R,180.0,102961 - Nicklas Timfjord,- 20,1.0,1.0,0.73
R,180.0,102961 - Nicklas Timfjord,21 ~ 25,2.0,3.5,0.61
R,190.0,102963 - Robert Lindstedt,21 ~ 25,0.0,1.0,0.5
R,178.0,102965 - Jamie Delgado,- 20,1.0,3.0,0.42
R,178.0,102965 - Jamie Delgado,21 ~ 25,4.962962962962963,4.037037037037037,0.5466666666666666
R,178.0,102965 - Jamie Delgado,26 ~ 30,5.909090909090909,4.7272727272727275,0.5099999999999999
R,193.0,102966 - Fredrik Jonsson,- 20,1.0,0.0,0.14
R,193.0,102966 - Fredrik Jonsson,21 ~ 25,5.970588235294118,1.8823529411764706,0.5994117647058823
R,188.0,102967 - Marc Gicquel,21 ~ 25,9.0,1.5,0.875
R,188.0,102967 - Marc Gicquel,26 ~ 30,6.2,1.7875,0.573625
R,188.0,102967 - Marc Gicquel,31 ~ 35,6.2075471698113205,2.641509433962264,0.5950000000000001
